Shaoyang	Shaoyang	China	Jiangsu	CHN
Dhanbād	Dhanbad	India	Jharkhand	IND
Comayagüela	Comayaguela	Honduras	Francisco Morazán	HND
Laiwu	Laiwu	China	Shandong	CHN
Sharjah	Sharjah	United Arab Emirates	Ash Shāriqah	ARE
Jingling	Jingling	China	Hubei	CHN
Kazan	Kazan	Russia	Tatarstan	RUS
Suwon	Suwon	South Korea	Gyeonggi	KOR
Yongcheng	Yongcheng	China	Henan	CHN
Calgary	Calgary	Canada	Alberta	CAN
Cần Thơ	Can Tho	Vietnam	Cần Thơ	VNM
Abuja	Abuja	Nigeria	Federal Capital Territory	NGA
Mandalay	Mandalay	Myanmar	Mandalay	MMR
Beidao	Beidao	China	Gansu	CHN
Xiangshui	Xiangshui	China	Guizhou	CHN
Dadukou	Dadukou	China	Sichuan	CHN
Vila Velha	Vila Velha	Brazil	Amapá	BRA
Chelyabinsk	Chelyabinsk	Russia	Chelyabinskaya Oblast’	RUS
Mombasa	Mombasa	Kenya	Mombasa	KEN
Providence	Providence	United States	Rhode Island	USA
Vārānasi	Varanasi	India	Uttar Pradesh	IND
Qom	Qom	Iran	Qom	IRN
Zhangye	Zhangye	China	Gansu	CHN
Hiroshima	Hiroshima	Japan	Hiroshima	JPN
Maiduguri	Maiduguri	Nigeria	Borno	NGA
Maputo	Maputo	Mozambique	Maputo	MOZ
Doha	Doha	Qatar	Ad Dawḩah	QAT
Rosario	Rosario	Argentina	Santa Fe	ARG
Pikine	Pikine	Senegal	Dakar	SEN
Xinyu	Xinyu	China	Jiangxi	CHN
Ahvāz	Ahvaz	Iran	Khūzestān	IRN
Jacksonville	Jacksonville	United States	Florida	USA
Medina	Medina	Saudi Arabia	Al Madīnah al Munawwarah	SAU
Srīnagar	Srinagar	India	Jammu and Kashmīr	IND
Omsk	Omsk	Russia	Omskaya Oblast’	RUS
Liaoyuan	Liaoyuan	China	Jilin	CHN
Cilacap	Cilacap	Indonesia	Jawa Tengah	IDN
Yingtan	Yingtan	China	Jiangxi	CHN
Bandar Lampung	Bandar Lampung	Indonesia	Lampung	IDN
Samara	Samara	Russia	Samarskaya Oblast’	RUS
Guankou	Guankou	China	Hunan	CHN
Ulsan	Ulsan	South Korea	Ulsan	KOR
Dingzhou	Dingzhou	China	Hebei	CHN
Campinas	Campinas	Brazil	São Paulo	BRA
Lianyuan	Lianyuan	China	Hunan	CHN
Dakar	Dakar	Senegal	Dakar	SEN
Rongcheng	Rongcheng	China	Hubei	CHN
Kaiyuan	Kaiyuan	China	Henan	CHN
Nay Pyi Taw	Nay Pyi Taw	Myanmar	Nay Pyi Taw	MMR
Kigali	Kigali	Rwanda	Kigali	RWA
Leiyang	Leiyang	China	Hunan	CHN
Yichun	Yichun	China	Heilongjiang	CHN
Benin City	Benin City	Nigeria	Edo	NGA
Birmingham	Birmingham	United Kingdom	Birmingham	GBR
Xiantao	Xiantao	China	Hubei	CHN
Amritsar	Amritsar	India	Punjab	IND
Callao	Callao	Peru	Callao	PER
Monterrey	Monterrey	Mexico	Nuevo León	MEX
Alīgarh	Aligarh	India	Uttar Pradesh	IND
Yingchuan	Yingchuan	China	Henan	CHN
Ciudad Nezahualcóyotl	Ciudad Nezahualcoyotl	Mexico	México	MEX
Tripoli	Tripoli	Libya	Ţarābulus	LBY
Nampo	Nampo	North Korea	P’yŏngnam	PRK
Rostov	Rostov	Russia	Rostovskaya Oblast’	RUS
Tegucigalpa	Tegucigalpa	Honduras	Francisco Morazán	HND
Tbilisi	Tbilisi	Georgia	Tbilisi	GEO
Guwāhāti	Guwahati	India	Assam	IND
Ufa	Ufa	Russia	Bashkortostan	RUS
Fès	Fes	Morocco	Fès-Meknès	MAR
Biên Hòa	Bien Hoa	Vietnam	Đồng Nai	VNM
N’Djamena	N'Djamena	Chad	Ville de N’Djaména	TCD
Ikare	Ikare	Nigeria	Ondo	NGA
Salt Lake City	Salt Lake City	United States	Utah	USA
Bhilai	Bhilai	India	Chhattīsgarh	IND
Hāora	Haora	India	West Bengal	IND
Tamale	Tamale	Ghana	Northern	GHA
Xibeijie	Xibeijie	China	Gansu	CHN
Copenhagen	Copenhagen	Denmark	Hovedstaden	DNK
Nezahualcóyotl	Nezahualcoyotl	Mexico	México	MEX
Hanchuan	Hanchuan	China	Hubei	CHN
Gongzhuling	Gongzhuling	China	Jilin	CHN
Krasnoyarsk	Krasnoyarsk	Russia	Krasnoyarskiy Kray	RUS
Cologne	Cologne	Germany	North Rhine-Westphalia	DEU
Yicheng	Yicheng	China	Jiangsu	CHN
Zhufeng	Zhufeng	China	Shandong	CHN
São Gonçalo	Sao Goncalo	Brazil	Rio de Janeiro	BRA
Nashville	Nashville	United States	Tennessee	USA
Yerevan	Yerevan	Armenia	Yerevan	ARM
Nur-Sultan	Nur-Sultan	Kazakhstan	Astana	KAZ
Nouakchott	Nouakchott	Mauritania		MRT
Vereeniging	Vereeniging	South Africa	Gauteng	ZAF
Richmond	Richmond	United States	Virginia	USA
São Luís	Sao Luis	Brazil	Maranhão	BRA
Rānchi	Ranchi	India	Jharkhand	IND
San Pedro Sula	San Pedro Sula	Honduras	Cortés	HND
Taixing	Taixing	China	Jiangsu	CHN
Gwalior	Gwalior	India	Madhya Pradesh	IND
Memphis	Memphis	United States	Tennessee	USA
Goyang	Goyang	South Korea	Gyeonggi	KOR
Bezwāda	Bezwada	India	Andhra Pradesh	IND
Edmonton	Edmonton	Canada	Alberta	CAN
Bishkek	Bishkek	Kyrgyzstan	Bishkek	KGZ
Mizhou	Mizhou	China	Shandong	CHN
Tunis	Tunis	Tunisia	Tunis	TUN
Xishan	Xishan	China	Hunan	CHN
Ezhou	Ezhou	China	Hubei	CHN
Barquisimeto	Barquisimeto	Venezuela	Lara	VEN
Sendai	Sendai	Japan	Miyagi	JPN
Hegang	Hegang	China	Heilongjiang	CHN
Kathmandu	Kathmandu	Nepal	Bāgmatī	NPL
Mexicali	Mexicali	Mexico	Baja California	MEX
Voronezh	Voronezh	Russia	Voronezhskaya Oblast’	RUS
Perm	Perm	Russia	Permskiy Kray	RUS
Changwon	Changwon	South Korea	Gyeongnam	KOR
Zhongwei	Zhongwei	China	Ningxia	CHN
Shouguang	Shouguang	China	Shandong	CHN
Bogor	Bogor	Indonesia	Jawa Barat	IDN
Raleigh	Raleigh	United States	North Carolina	USA
Cartagena	Cartagena	Colombia	Bolívar	COL
Chandīgarh	Chandigarh	India	Chandīgarh	IND
Matola	Matola	Mozambique	Maputo	MOZ
Jodhpur	Jodhpur	India	Rājasthān	IND
Ogbomoso	Ogbomoso	Nigeria	Oyo	NGA
Shymkent	Shymkent	Kazakhstan	Ongtüstik Qazaqstan	KAZ
Niamey	Niamey	Niger	Niamey	NER
Taizhou	Taizhou	China	Zhejiang	CHN
Managua	Managua	Nicaragua	Managua	NIC
Bagam	Bagam	Indonesia	Kepulauan Riau	IDN
Shubrā al Khaymah	Shubra al Khaymah	Egypt	Al Qalyūbīyah	EGY
Maceió	Maceio	Brazil	Alagoas	BRA
Monrovia	Monrovia	Liberia	Montserrado	LBR
Wafangdian	Wafangdian	China	Liaoning	CHN
Zhongxiang	Zhongxiang	China	Hubei	CHN
Odesa	Odesa	Ukraine	Odes’ka Oblast’	UKR
Port-au-Prince	Port-au-Prince	Haiti	Ouest	HTI
New Orleans	New Orleans	United States	Louisiana	USA
Villahermosa	Villahermosa	Mexico	Tabasco	MEX
Thủ Đức	Thu Duc	Vietnam	Hồ Chí Minh	VNM
Volgograd	Volgograd	Russia	Volgogradskaya Oblast’	RUS
Mysore	Mysore	India	Karnātaka	IND
Islamabad	Islamabad	Pakistan	Islāmābād	PAK
Xinyi	Xinyi	China	Guangdong	CHN
Raipur	Raipur	India	Chhattīsgarh	IND
Arequipa	Arequipa	Peru	Arequipa	PER
Port Harcourt	Port Harcourt	Nigeria	Rivers	NGA
Louisville	Louisville	United States	Kentucky	USA
Zaoyang	Zaoyang	China	Hubei	CHN
Shuizhai	Shuizhai	China	Henan	CHN
Xingyi	Xingyi	China	Guizhou	CHN
Kota	Kota	India	Rājasthān	IND
Quetta	Quetta	Pakistan	Balochistān	PAK
Ottawa	Ottawa	Canada	Ontario	CAN
Stockholm	Stockholm	Sweden	Stockholm	SWE
Asmara	Asmara	Eritrea	Ma’ākel	ERI
Freetown	Freetown	Sierra Leone	Western Area	SLE
Vientiane	Vientiane	Laos	Viangchan	LAO
Jerusalem	Jerusalem	Israel	Jerusalem	ISR
Bangui	Bangui	Central African Republic	Bangui	CAF
Panama City	Panama City	Panama	Panamá	PAN
Amsterdam	Amsterdam	Netherlands	Noord-Holland	NLD
Lomé	Lome	Togo	Maritime	TGO
Libreville	Libreville	Gabon	Estuaire	GAB
Zagreb	Zagreb	Croatia	Zagreb, Grad	HRV
Dushanbe	Dushanbe	Tajikistan	Dushanbe	TJK
Lilongwe	Lilongwe	Malawi	Lilongwe	MWI
Cotonou	Cotonou	Benin	Littoral	BEN
Colombo	Colombo	Sri Lanka	Western	LKA
Pretoria	Pretoria	South Africa	Gauteng	ZAF
Winnipeg	Winnipeg	Canada	Manitoba	CAN
Quebec City	Quebec City	Canada	Quebec	CAN
Oslo	Oslo	Norway	Oslo	NOR
Athens	Athens	Greece	Attikí	GRC
Bujumbura	Bujumbura	Burundi	Bujumbura Mairie	BDI
Helsinki	Helsinki	Finland	Uusimaa	FIN
Skopje	Skopje	Macedonia	Skopje	MKD
Chisinau	Chisinau	Moldova	Chişinău	MDA
Riga	Riga	Latvia	Rīga	LVA
Kingston	Kingston	Jamaica	Kingston	JAM
Rabat	Rabat	Morocco	Rabat-Salé-Kénitra	MAR
Vilnius	Vilnius	Lithuania	Vilniaus Miestas	LTU
San Salvador	San Salvador	El Salvador	San Salvador	SLV
Djibouti	Djibouti	Djibouti	Djibouti	DJI
Dublin	Dublin	Ireland	Dublin	IRL
The Hague	The Hague	Netherlands	Zuid-Holland	NLD
Asunción	Asuncion	Paraguay	Asunción	PRY
Lisbon	Lisbon	Portugal	Lisboa	PRT
Bratislava	Bratislava	Slovakia	Bratislavský	SVK
Kitchener	Kitchener	Canada	Ontario	CAN
Tallinn	Tallinn	Estonia	Harjumaa	EST
Beirut	Beirut	Lebanon	Beyrouth	LBN
Cape Town	Cape Town	South Africa	Western Cape	ZAF
Tirana	Tirana	Albania	Tiranë	ALB
Wellington	Wellington	New Zealand	Wellington	NZL
Dodoma	Dodoma	Tanzania	Dodoma	TZA
Halifax	Halifax	Canada	Nova Scotia	CAN
Bissau	Bissau	Guinea-Bissau	Bissau	GNB
Canberra	Canberra	Australia	Australian Capital Territory	AUS
Juba	Juba	South Sudan	Central Equatoria	SSD
Yamoussoukro	Yamoussoukro	Côte d'Ivoire	Yamoussoukro	CIV
Victoria	Victoria	Canada	British Columbia	CAN
Maseru	Maseru	Lesotho	Maseru	LSO
Nicosia	Nicosia	Cyprus	Lefkosía	CYP
Windhoek	Windhoek	Namibia	Khomas	NAM
Port Moresby	Port Moresby	Papua New Guinea	National Capital	PNG
Porto-Novo	Porto-Novo	Benin	Ouémé	BEN
Sucre	Sucre	Bolivia	Chuquisaca	BOL
San José	San Jose	Costa Rica	San José	CRI
Ljubljana	Ljubljana	Slovenia	Ljubljana	SVN
Sarajevo	Sarajevo	Bosnia And Herzegovina	Bosnia and Herzegovina, Federation of	BIH
Nassau	Nassau	The Bahamas		BHS
Bloemfontein	Bloemfontein	South Africa	Free State	ZAF
Fort-de-France	Fort-de-France	Martinique		MTQ
New Delhi	New Delhi	India	Delhi	IND
Gaborone	Gaborone	Botswana	Gaborone	BWA
Paramaribo	Paramaribo	Suriname	Paramaribo	SUR
Dili	Dili	Timor-Leste	Díli	TLS
Male	Male	Maldives	Maale	MDV
Georgetown	Georgetown	Guyana	Demerara-Mahaica	GUY
Gibraltar	Gibraltar	Gibraltar		GIB
Saint-Denis	Saint-Denis	Reunion		REU
Malabo	Malabo	Equatorial Guinea	Bioko Norte	GNQ
Podgorica	Podgorica	Montenegro	Podgorica	MNE
Manama	Manama	Bahrain	Al ‘Āşimah	BHR
Port Louis	Port Louis	Mauritius	Port Louis	MUS
Willemstad	Willemstad	Curaçao		CUW
Bern	Bern	Switzerland	Bern	CHE
Papeete	Papeete	French Polynesia	Îles du Vent	PYF
Luxembourg	Luxembourg	Luxembourg	Luxembourg	LUX
Reykjavík	Reykjavik	Iceland		ISL
Praia	Praia	Cabo Verde	Praia	CPV
Sri Jayewardenepura Kotte	Sri Jayewardenepura Kotte	Sri Lanka	Western	LKA
Bridgetown	Bridgetown	Barbados	Saint Michael	BRB
Moroni	Moroni	Comoros	Grande Comore	COM
Thimphu	Thimphu	Bhutan	Thimphu	BTN
Mbabane	Mbabane	Swaziland	Hhohho	SWZ
Nouméa	Noumea	New Caledonia	Province Sud	NCL
Honiara	Honiara	Solomon Islands	Honiara	SLB
Suva	Suva	Fiji	Rewa	FJI
Ankara	Ankara	Turkey	Ankara	TUR
Castries	Castries	Saint Lucia	Castries	LCA
Cayenne	Cayenne	French Guiana		GUF
São Tomé	Sao Tome	Sao Tome And Principe	São Tomé	STP
Port-Vila	Port-Vila	Vanuatu	Shefa	VUT
Hamilton	Hamilton	Bermuda	Hamilton	BMU
Bandar Seri Begawan	Bandar Seri Begawan	Brunei	Brunei and Muara	BRN
Monaco	Monaco	Monaco		MCO
Gitega	Gitega	Burundi	Gitega	BDI
Port of Spain	Port of Spain	Trinidad And Tobago	Port of Spain	TTO
Apia	Apia	Samoa	Tuamasaga	WSM
Tarawa	Tarawa	Kiribati		KIR
Oranjestad	Oranjestad	Aruba		ABW
Saint Helier	Saint Helier	Jersey		JEY
Banjul	Banjul	The Gambia	Banjul	GMB
Mamoudzou	Mamoudzou	Mayotte		MYT
Majuro	Majuro	Marshall Islands	Majuro	MHL
Douglas	Douglas	Isle Of Man		IMN
George Town	George Town	Cayman Islands		CYM
Victoria	Victoria	Seychelles	English River	SYC
Kingstown	Kingstown	Saint Vincent And The Grenadines	Saint George	VCT
Andorra la Vella	Andorra la Vella	Andorra	Andorra la Vella	AND
Saint John’s	Saint John's	Antigua And Barbuda	Saint John	ATG
Nuku‘alofa	Nuku`alofa	Tonga	Tongatapu	TON
Ashgabat	Ashgabat	Turkmenistan	Ahal	TKM
Nuuk	Nuuk	Greenland	Sermersooq	GRL
Belmopan	Belmopan	Belize	Cayo	BLZ
Roseau	Roseau	Dominica	Saint George	DMA
Basseterre	Basseterre	Saint Kitts And Nevis	Saint George Basseterre	KNA
Tórshavn	Torshavn	Faroe Islands		FRO
Pago Pago	Pago Pago	American Samoa		ASM
Valletta	Valletta	Malta	Valletta	MLT
Gaza	Gaza	Gaza Strip		XGZ
Grand Turk	Grand Turk	Turks And Caicos Islands		TCA
Palikir	Palikir	Federated States of Micronesia	Pohnpei	FSM
Funafuti	Funafuti	Tuvalu	Funafuti	TUV
Vaduz	Vaduz	Liechtenstein	Vaduz	LIE
Lobamba	Lobamba	Swaziland	Hhohho	SWZ
Avarua	Avarua	Cook Islands		COK
Saint George’s	Saint George's	Grenada	Saint George	GRD
San Marino	San Marino	San Marino	San Marino Città	SMR
Al Quds	Al Quds	West Bank		XWB
Capitol Hill	Capitol Hill	Northern Mariana Islands		MNP
Stanley	Stanley	Falkland Islands (Islas Malvinas)		FLK
Vatican City	Vatican City	Vatican City		VAT
Alofi	Alofi	Niue		NIU
Basse-Terre	Basse-Terre	Guadeloupe		GLP
Hagåtña	Hagta	Guam		GUM
Marigot	Marigot	Saint Martin		MAF
Jamestown	Jamestown	Saint Helena, Ascension, And Tristan Da Cunha	Saint Helena	SHN
Brades	Brades	Montserrat	Saint Peter	MSR
Philipsburg	Philipsburg	Sint Maarten		SXM
Yaren	Yaren	Nauru	Yaren	NRU
Pristina	Pristina	Kosovo	Prishtinë	XKS
Gustavia	Gustavia	Saint Barthelemy		BLM
Road Town	Road Town	British Virgin Islands		VGB
Ngerulmud	Ngerulmud	Palau	Melekeok	PLW
Saint-Pierre	Saint-Pierre	Saint Pierre And Miquelon		SPM
The Valley	The Valley	Anguilla		AIA
Mata-Utu	Mata-Utu	Wallis And Futuna	Uvea	WLF
Kingston	Kingston	Norfolk Island		NFK
Longyearbyen	Longyearbyen	Svalbard		XSV
Tifariti	Tifariti	Morocco	Laâyoune-Sakia El Hamra	MAR
Adamstown	Adamstown	Pitcairn Islands		PCN
Flying Fish Cove	Flying Fish Cove	Christmas Island		CXR
King Edward Point	King Edward Point	South Georgia And South Sandwich Islands		SGS
Bareilly	Bareilly	India	Uttar Pradesh	IND
Quảng Hà	Quang Ha	Vietnam	Quảng Nam	VNM
Xingcheng	Xingcheng	China	Guangdong	CHN
Dongtai	Dongtai	China	Jiangsu	CHN
Al Manşūrah	Al Mansurah	Egypt	Ad Daqahlīyah	EGY
Yingcheng	Yingcheng	China	Guangdong	CHN
Chiba	Chiba	Japan	Chiba	JPN
Pekanbaru	Pekanbaru	Indonesia	Riau	IDN
Luocheng	Luocheng	China	Guangdong	CHN
Dnipro	Dnipro	Ukraine	Dnipropetrovs’ka Oblast’	UKR
Danyang	Danyang	China	Jiangsu	CHN
Natal	Natal	Brazil	Amazonas	BRA
Nada	Nada	China	Hainan	CHN
Zamboanga City	Zamboanga City	Philippines	Zamboanga	PHL
Kirkuk	Kirkuk	Iraq	Kirkūk	IRQ
Naples	Naples	Italy	Campania	ITA
Wuchuan	Wuchuan	China	Guangdong	CHN
Huilong	Huilong	China	Jiangsu	CHN
Oklahoma City	Oklahoma City	United States	Oklahoma	USA
Morelia	Morelia	Mexico	Michoacán de Ocampo	MEX
Cebu City	Cebu City	Philippines	Cebu	PHL
Shaoxing	Shaoxing	China	Zhejiang	CHN
Coimbatore	Coimbatore	India	Tamil Nādu	IND
Santo Domingo Este	Santo Domingo Este	Dominican Republic	Ozama	DOM
Setagaya	Setagaya	Japan	Tōkyō	JPN
Sŏngnam	Songnam	South Korea	Gyeonggi	KOR
Taishan	Taishan	China	Guangdong	CHN
Fangchenggang	Fangchenggang	China	Guangxi	CHN
Solāpur	Solapur	India	Mahārāshtra	IND
Tangier	Tangier	Morocco	Tanger-Tétouan-Al Hoceïma	MAR
Anqiu	Anqiu	China	Shandong	CHN
Feicheng	Feicheng	China	Shandong	CHN
Kermānshāh	Kermanshah	Iran	Kermānshāh	IRN
Kitakyūshū	Kitakyushu	Japan	Fukuoka	JPN
Meishan	Meishan	China	Henan	CHN
Khartoum North	Khartoum North	Sudan	Khartoum	SDN
Kisangani	Kisangani	Congo (Kinshasa)	Tshopo	COD
Aguascalientes	Aguascalientes	Mexico	Aguascalientes	MEX
Marrakech	Marrakech	Morocco	Marrakech-Safi	MAR
Donetsk	Donetsk	Ukraine	Donets’ka Oblast’	UKR
Trujillo	Trujillo	Peru	La Libertad	PER
Taihe	Taihe	China	Sichuan	CHN
Bridgeport	Bridgeport	United States	Connecticut	USA
Trichinopoly	Trichinopoly	India	Tamil Nādu	IND
Xin’an	Xin'an	China	Jiangsu	CHN
Taihecun	Taihecun	China	Heilongjiang	CHN
Naucalpan de Juárez	Naucalpan de Juarez	Mexico	México	MEX
Owerri	Owerri	Nigeria	Imo	NGA
Padang	Padang	Indonesia	Sumatera Barat	IDN
Qingzhou	Qingzhou	China	Shandong	CHN
Buffalo	Buffalo	United States	New York	USA
Lichuan	Lichuan	China	Hubei	CHN
Daye	Daye	China	Hubei	CHN
Fort Worth	Fort Worth	United States	Texas	USA
Hengzhou	Hengzhou	China	Guangxi	CHN
Campo Grande	Campo Grande	Brazil	Mato Grosso do Sul	BRA
Zhuanghe	Zhuanghe	China	Liaoning	CHN
Hartford	Hartford	United States	Connecticut	USA
Bobo-Dioulasso	Bobo-Dioulasso	Burkina Faso	Hauts-Bassins	BFA
Ad Dammām	Ad Dammam	Saudi Arabia	Ash Sharqīyah	SAU
Lhasa	Lhasa	China	Tibet	CHN
Jiaozhou	Jiaozhou	China	Shandong	CHN
Taguig City	Taguig City	Philippines	Taguig	PHL
Mérida	Merida	Mexico	Yucatán	MEX
Yangchun	Yangchun	China	Guangdong	CHN
Bucheon	Bucheon	South Korea	Gyeonggi	KOR
Dengtalu	Dengtalu	China	Henan	CHN
Antipolo	Antipolo	Philippines	Rizal	PHL
Hubli	Hubli	India	Karnātaka	IND
Abeokuta	Abeokuta	Nigeria	Ogun	NGA
Cancún	Cancun	Mexico	Quintana Roo	MEX
Tucson	Tucson	United States	Arizona	USA
Krasnodar	Krasnodar	Russia	Krasnodarskiy Kray	RUS
Natal	Natal	Brazil	Rio Grande do Norte	BRA
Chihuahua	Chihuahua	Mexico	Chihuahua	MEX
Klang	Klang	Malaysia	Selangor	MYS
Turin	Turin	Italy	Piedmont	ITA
Ar Ramādī	Ar Ramadi	Iraq	Al Anbār	IRQ
Laiyang	Laiyang	China	Shandong	CHN
Sale	Sale	Morocco	Rabat-Salé-Kénitra	MAR
Jalandhar	Jalandhar	India	Punjab	IND
Kaifeng Chengguanzhen	Kaifeng Chengguanzhen	China	Henan	CHN
Ikeja	Ikeja	Nigeria	Lagos	NGA
Malang	Malang	Indonesia	Jawa Timur	IDN
Marseille	Marseille	France	Provence-Alpes-Côte d’Azur	FRA
Saltillo	Saltillo	Mexico	Coahuila de Zaragoza	MEX
Gaomi	Gaomi	China	Shandong	CHN
Ipoh	Ipoh	Malaysia	Perak	MYS
Hai’an	Hai'an	China	Jiangsu	CHN
Oran	Oran	Algeria	Oran	DZA
Hermosillo	Hermosillo	Mexico	Sonora	MEX
Weichanglu	Weichanglu	China	Shandong	CHN
Shache	Shache	China	Xinjiang	CHN
Leping	Leping	China	Jiangxi	CHN
Hailun	Hailun	China	Heilongjiang	CHN
Macheng	Macheng	China	Hubei	CHN
Akure	Akure	Nigeria	Ondo	NGA
Ilorin	Ilorin	Nigeria	Kwara	NGA
Teresina	Teresina	Brazil	Piauí	BRA
Yuci	Yuci	China	Shanxi	CHN
Omaha	Omaha	United States	Nebraska	USA
Saratov	Saratov	Russia	Saratovskaya Oblast’	RUS
Erbil	Erbil	Iraq	Arbīl	IRQ
Iguaçu	Iguacu	Brazil	Rio de Janeiro	BRA
El Paso	El Paso	United States	Texas	USA
Pasig City	Pasig City	Philippines	Pasig	PHL
Denpasar	Denpasar	Indonesia	Bali	IDN
Dehui	Dehui	China	Jilin	CHN
Bhubaneshwar	Bhubaneshwar	India	Odisha	IND
Tongchuan	Tongchuan	China	Shaanxi	CHN
Cheongju	Cheongju	South Korea	Chungbuk	KOR
Warri	Warri	Nigeria	Delta	NGA
Pointe-Noire	Pointe-Noire	Congo (Brazzaville)	Pointe-Noire	COG
Sakai	Sakai	Japan	Ōsaka	JPN
Rongjiawan	Rongjiawan	China	Hunan	CHN
Butterworth	Butterworth	Malaysia	Pulau Pinang	MYS
Renqiu	Renqiu	China	Hebei	CHN
Honolulu	Honolulu	United States	Hawaii	USA
Xindi	Xindi	China	Hubei	CHN
Wu’an	Wu'an	China	Hebei	CHN
São Bernardo do Campo	Sao Bernardo do Campo	Brazil	São Paulo	BRA
Gaoyou	Gaoyou	China	Jiangsu	CHN
Culiacán	Culiacan	Mexico	Sinaloa	MEX
Hejian	Hejian	China	Hebei	CHN
Yiyang	Yiyang	China	Hunan	CHN
Puxi	Puxi	China	Henan	CHN
Zijinglu	Zijinglu	China	Henan	CHN
João Pessoa	Joao Pessoa	Brazil	Paraíba	BRA
McAllen	McAllen	United States	Texas	USA
Querétaro	Queretaro	Mexico	Querétaro	MEX
Abaeté	Abaete	Brazil	Minas Gerais	BRA
Palermo	Palermo	Colombia	Huila	COL
Qingping	Qingping	China	Henan	CHN
Valencia	Valencia	Spain	Valencia	ESP
Niigata	Niigata	Japan	Niigata	JPN
Leeds	Leeds	United Kingdom	Leeds	GBR
Morādābād	Moradabad	India	Uttar Pradesh	IND
Hamamatsu	Hamamatsu	Japan	Shizuoka	JPN
Xiangxiang	Xiangxiang	China	Hunan	CHN
Chaohucun	Chaohucun	China	Anhui	CHN
Fuyang	Fuyang	China	Zhejiang	CHN
Homs	Homs	Syria	Ḩimş	SYR
Lubango	Lubango	Angola	Huíla	AGO
San Luis Potosí	San Luis Potosi	Mexico	San Luis Potosí	MEX
Cencheng	Cencheng	China	Guangxi	CHN
Dali	Dali	China	Yunnan	CHN
Hamhŭng	Hamhung	North Korea	Hamnam	PRK
Kraków	Krakow	Poland	Małopolskie	POL
Hempstead	Hempstead	United States	New York	USA
Frankfurt	Frankfurt	Germany	Hesse	DEU
Al ‘Ayn	Al `Ayn	United Arab Emirates	Abū Z̧aby	ARE
Songzi	Songzi	China	Hubei	CHN
Laixi	Laixi	China	Shandong	CHN
Bahawalpur	Bahawalpur	Pakistan	Punjab	PAK
Zhongba	Zhongba	China	Sichuan	CHN
Kaduna	Kaduna	Nigeria	Kaduna	NGA
Qingnian	Qingnian	China	Shandong	CHN
Albuquerque	Albuquerque	United States	New Mexico	USA
Xinhualu	Xinhualu	China	Henan	CHN
Nerima	Nerima	Japan	Tōkyō	JPN
Guangshui	Guangshui	China	Hubei	CHN
Tlajomulco de Zúñiga	Tlajomulco de Zuniga	Mexico	Jalisco	MEX
Samarinda	Samarinda	Indonesia	Kalimantan Timur	IDN
Pietermaritzburg	Pietermaritzburg	South Africa	KwaZulu-Natal	ZAF
Changhua	Changhua	Taiwan	Changhua	TWN
Kolhāpur	Kolhapur	India	Mahārāshtra	IND
Sizhan	Sizhan	China	Ningxia	CHN
Ciudad Guayana	Ciudad Guayana	Venezuela	Bolívar	VEN
Cúcuta	Cucuta	Colombia	Norte de Santander	COL
Licheng	Licheng	China	Jiangsu	CHN
Ōta-ku	Ota-ku	Japan	Tōkyō	JPN
Thiruvananthapuram	Thiruvananthapuram	India	Kerala	IND
Tyumen	Tyumen	Russia	Tyumenskaya Oblast’	RUS
Nampula	Nampula	Mozambique	Nampula	MOZ
Zaporizhzhia	Zaporizhzhia	Ukraine	Zaporiz’ka Oblast’	UKR
Chengguan	Chengguan	China	Henan	CHN
Kumamoto	Kumamoto	Japan	Kumamoto	JPN
Nehe	Nehe	China	Heilongjiang	CHN
Birmingham	Birmingham	United States	Alabama	USA
Zunhua	Zunhua	China	Hebei	CHN
Valenzuela	Valenzuela	Philippines	Valenzuela	PHL
Orūmīyeh	Orumiyeh	Iran	Āz̄arbāyjān-e Gharbī	IRN
Wugang	Wugang	China	Hunan	CHN
Osogbo	Osogbo	Nigeria	Osun	NGA
Shuangqiao	Shuangqiao	China	Henan	CHN
Comodoro Rivadavia	Comodoro Rivadavia	Argentina	Chubut	ARG
Cagayan de Oro	Cagayan de Oro	Philippines	Cagayan de Oro	PHL
Langzhong	Langzhong	China	Sichuan	CHN
Qian’an	Qian'an	China	Hebei	CHN
Lviv	Lviv	Ukraine	L’vivs’ka Oblast’	UKR
Zouping	Zouping	China	Shandong	CHN
An Najaf	An Najaf	Iraq	An Najaf	IRQ
Sagamihara	Sagamihara	Japan	Kanagawa	JPN
Sarasota	Sarasota	United States	Florida	USA
Mississauga	Mississauga	Canada	Ontario	CAN
Okayama	Okayama	Japan	Okayama	JPN
Anlu	Anlu	China	Hubei	CHN
Dayton	Dayton	United States	Ohio	USA
Changsha	Changsha	China	Guangdong	CHN
Torreón	Torreon	Mexico	Coahuila de Zaragoza	MEX
Shihezi	Shihezi	China	Xinjiang	CHN
George Town	George Town	Malaysia	Pulau Pinang	MYS
Enugu	Enugu	Nigeria	Enugu	NGA
Soledad	Soledad	Colombia	Atlántico	COL
Jaboatão	Jaboatao	Brazil	Pernambuco	BRA
Yanggok	Yanggok	South Korea	Gyeonggi	KOR
Yatou	Yatou	China	Shandong	CHN
Santo André	Santo Andre	Brazil	São Paulo	BRA
Xichang	Xichang	China	Sichuan	CHN
Bhiwandi	Bhiwandi	India	Mahārāshtra	IND
